source_row,start_s,end_s,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
745428,60632.0,60731.0,16.842222222222222,16.869722222222222,5,8,0.22,16.842222222222222,16.869722222222222
745434,60653.0,60731.0,16.848055555555554,16.869722222222222,5,8,0.17333333333333334,16.848055555555554,16.869722222222222
745486,60868.0,60977.0,16.907777777777778,16.938055555555554,5,8,0.24222222222222223,16.907777777777778,16.938055555555554
745489,60877.0,61204.0,16.91027777777778,17.00111111111111,5,8,0.7266666666666667,16.91027777777778,17.00111111111111
745573,61221.0,67139.0,17.00583333333333,18.649722222222223,5,8,13.151111111111112,17.00583333333333,18.649722222222223
745605,61342.0,65377.0,17.039444444444445,18.16027777777778,5,8,8.966666666666667,17.039444444444445,18.16027777777778
745705,61753.0,69080.0,17.15361111111111,19.18888888888889,5,1,2.035277777777778,17.15361111111111,19.18888888888889
745826,62252.0,69539.0,17.29222222222222,19.316388888888888,5,1,2.0241666666666664,17.29222222222222,19.316388888888888
746418,64775.0,70590.0,17.993055555555557,19.608333333333334,5,1,1.6152777777777778,17.993055555555557,19.608333333333334
746707,65963.0,67094.0,18.323055555555555,18.63722222222222,5,1,0.31416666666666665,18.323055555555555,18.63722222222222
747275,68358.0,68458.0,18.988333333333333,19.016111111111112,5,4,0.1111111111111111,18.988333333333333,19.016111111111112
747321,68536.0,68673.0,19.037777777777777,19.075833333333332,5,4,0.15222222222222223,19.037777777777777,19.075833333333332
747371,68744.0,68869.0,19.095555555555556,19.130277777777778,5,4,0.1388888888888889,19.095555555555556,19.130277777777778
747427,68986.0,69917.0,19.162777777777777,19.421388888888888,5,4,1.0344444444444445,19.162777777777777,19.421388888888888
748005,71385.0,71645.0,19.829166666666666,19.90138888888889,5,1,0.07222222222222222,19.829166666666666,19.90138888888889
748016,71423.0,72449.0,19.83972222222222,20.12472222222222,5,1,0.285,19.83972222222222,20.12472222222222
748299,72605.0,141497.0,20.168055555555554,39.304722222222225,5,8,153.09333333333333,20.168055555555554,39.304722222222225
748384,72972.0,73113.0,20.27,20.309166666666666,5,4,0.15666666666666668,20.27,20.309166666666666
748486,73415.0,77784.0,20.393055555555556,21.606666666666666,5,1,1.2136111111111112,20.393055555555556,21.606666666666666
748700,74313.0,74567.0,20.6425,20.713055555555556,5,1,0.07055555555555555,20.6425,20.713055555555556
748713,74356.0,81619.0,20.654444444444444,22.671944444444446,5,1,2.0175,20.654444444444444,22.671944444444446
748796,74710.0,81057.0,20.752777777777776,22.515833333333333,5,1,1.7630555555555556,20.752777777777776,22.515833333333333
748821,74821.0,75668.0,20.78361111111111,21.01888888888889,5,4,0.9411111111111111,20.78361111111111,21.01888888888889
749068,75861.0,113293.0,21.0725,31.470277777777778,5,8,83.18222222222222,21.0725,31.470277777777778
749354,77033.0,83775.0,21.398055555555555,23.270833333333332,5,1,1.8727777777777779,21.398055555555555,23.270833333333332
749418,77293.0,117844.0,21.470277777777778,32.73444444444444,5,8,90.11333333333333,21.470277777777778,32.73444444444444
749625,78161.0,172363.0,21.711388888888887,47.87861111111111,5,16,418.67555555555555,21.711388888888887,47.90361111111111
749656,78285.0,133655.53333333,21.745833333333334,37.126537037036115,3,16,233.96,21.745833333333334,37.57222222222222
749968,79551.0,84516.0,22.0975,23.476666666666667,5,1,1.3791666666666667,22.0975,23.476666666666667
750029,79799.0,209158.0,22.16638888888889,58.099444444444444,5,2,71.86611111111111,22.16638888888889,58.099444444444444
750044,79852.0,115422.0,22.18111111111111,32.06166666666667,5,8,79.04444444444445,22.18111111111111,32.06166666666667
750422,81369.0,146645.0,22.6025,40.734722222222224,5,8,145.05777777777777,22.6025,40.734722222222224
750621,82177.0,123330.47701149,22.826944444444443,34.258465836525,4,8,89.64888888888889,22.826944444444443,34.40277777777778
750640,82248.0,123164.81034483,22.846666666666668,34.21244731800833,4,8,89.13333333333334,22.846666666666668,34.33861111111111
751112,84231.0,394054.0,23.3975,109.45944444444444,5,8,688.4955555555556,23.3975,109.45944444444444
751423,85497.0,91242.0,23.749166666666667,25.345,5,1,1.5958333333333334,23.749166666666667,25.345
751476,85703.0,137784.0,23.80638888888889,38.27333333333333,5,8,115.73555555555555,23.80638888888889,38.27333333333333
752218,88810.0,88860.80279232,24.669444444444444,24.6835563312,1,16,0.18222222222222223,24.669444444444444,35.51305555555555
752692,90774.0,95912.0,25.215,26.642222222222223,5,1,1.4272222222222222,25.215,26.642222222222223
759537,119397.0,122790.0,33.16583333333333,34.108333333333334,5,8,7.54,33.16583333333333,34.108333333333334
760487,123378.0,123573.0,34.27166666666667,34.325833333333335,5,1,0.05416666666666667,34.27166666666667,34.325833333333335
760498,123411.0,123821.0,34.280833333333334,34.39472222222222,5,1,0.11388888888888889,34.280833333333334,34.39472222222222
760575,123721.0,123917.0,34.36694444444444,34.42138888888889,5,1,0.05444444444444444,34.36694444444444,34.42138888888889
760578,123728.0,124104.0,34.36888888888889,34.473333333333336,5,1,0.10444444444444445,34.36888888888889,34.473333333333336
