active_gpus,gpu_cap_w,relative_reference_time_allowance,rounding_only_additional_time_margin_s,rounding_only_additional_energy_margin_j,nominal_energy_reduction_pct,rounding_only_energy_reduction_lower_pct,mean_candidate_passes_rounding_and_zero_overhead_screen,is_reference
4,220,0.05,0.06475,6390.000,4.084498053481396387772033950,4.078246162683090276669751410,True,False
4,230,0.05,2.97475,5350.000,3.420767119790669474759078440,3.414494048568784503941028180,True,False
4,240,0.05,4.15475,3370.000,2.157125534494862467292105430,2.150812139005010052015189710,True,False
4,250,0.05,5.38475,1870.000,1.199821303210160188908034970,1.193477359032453649041069660,True,False
4,260,0.05,6.41475,0,0,0,True,True
4,100,0.1,-269.6905,-118500.000,-75.62065224328291531048567230,-75.62944761783195583495548390,False,False
4,110,0.1,-97.4705,-22550.000,-14.38509158210479290318463210,-14.39193285892076459137760470,False,False
4,120,0.1,-58.3405,-1080.000,-0.682877018316420958580636900,-0.689281041580240610141366400,False,False
4,130,0.1,-36.8805,9410.000,6.011870572467930308251962470,6.005680186361170501324313110,False,False
4,140,0.1,-21.2305,16480.000,10.52396451592316038036888123,10.51791811596515301400899895,False,False
4,150,0.1,-13.1505,18100.000,11.55785308571063884102367732,11.55183967833551392922104860,False,False
4,160,0.1,-8.0705,17240.000,11.00899865977407620141681026,11.00296773781791492484921977,False,False
4,170,0.1,-3.4405,16480.000,10.52396451592316038036888123,10.51791811596515301400899895,False,False
4,180,0.1,-0.1005,14980.000,9.566660284638458101984810770,9.560583335992596611034878900,False,False
4,190,0.1,3.2695,13780.000,8.800816899610696279277554410,8.794715512014551488655582860,True,False
4,200,0.1,4.9595,11570.000,7.390388665517901589125023930,7.384242269521651721607045980,True,False
4,210,0.1,7.0195,9710.000,6.203331418724870763928776570,6.197147142355681781919137120,True,False
4,220,0.1,6.4795,6390.000,4.084498053481396387772033950,4.078246162683090276669751410,True,False
4,230,0.1,9.3895,5350.000,3.420767119790669474759078440,3.414494048568784503941028180,True,False
4,240,0.1,10.5695,3370.000,2.157125534494862467292105430,2.150812139005010052015189710,True,False
4,250,0.1,11.7995,1870.000,1.199821303210160188908034970,1.193477359032453649041069660,True,False
4,260,0.1,12.8295,0,0,0,True,True
4,100,0.2,-256.8610,-118500.000,-75.62065224328291531048567230,-75.62944761783195583495548390,False,False
4,110,0.2,-84.6410,-22550.000,-14.38509158210479290318463210,-14.39193285892076459137760470,False,False
4,120,0.2,-45.5110,-1080.000,-0.682877018316420958580636900,-0.689281041580240610141366400,False,False
4,130,0.2,-24.0510,9410.000,6.011870572467930308251962470,6.005680186361170501324313110,False,False
4,140,0.2,-8.4010,16480.000,10.52396451592316038036888123,10.51791811596515301400899895,False,False
4,150,0.2,-0.3210,18100.000,11.55785308571063884102367732,11.55183967833551392922104860,False,False
4,160,0.2,4.7590,17240.000,11.00899865977407620141681026,11.00296773781791492484921977,True,False
4,170,0.2,9.3890,16480.000,10.52396451592316038036888123,10.51791811596515301400899895,True,False
4,180,0.2,12.7290,14980.000,9.566660284638458101984810770,9.560583335992596611034878900,True,False
4,190,0.2,16.0990,13780.000,8.800816899610696279277554410,8.794715512014551488655582860,True,False
4,200,0.2,17.7890,11570.000,7.390388665517901589125023930,7.384242269521651721607045980,True,False
4,210,0.2,19.8490,9710.000,6.203331418724870763928776570,6.197147142355681781919137120,True,False
4,220,0.2,19.3090,6390.000,4.084498053481396387772033950,4.078246162683090276669751410,True,False
4,230,0.2,22.2190,5350.000,3.420767119790669474759078440,3.414494048568784503941028180,True,False
4,240,0.2,23.3990,3370.000,2.157125534494862467292105430,2.150812139005010052015189710,True,False
4,250,0.2,24.6290,1870.000,1.199821303210160188908034970,1.193477359032453649041069660,True,False
4,260,0.2,25.6590,0,0,0,True,True
4,100,0.5,-218.3725,-118500.000,-75.62065224328291531048567230,-75.62944761783195583495548390,False,False
4,110,0.5,-46.1525,-22550.000,-14.38509158210479290318463210,-14.39193285892076459137760470,False,False
4,120,0.5,-7.0225,-1080.000,-0.682877018316420958580636900,-0.689281041580240610141366400,False,False
4,130,0.5,14.4375,9410.000,6.011870572467930308251962470,6.005680186361170501324313110,True,False
4,140,0.5,30.0875,16480.000,10.52396451592316038036888123,10.51791811596515301400899895,True,False
4,150,0.5,38.1675,18100.000,11.55785308571063884102367732,11.55183967833551392922104860,True,False
4,160,0.5,43.2475,17240.000,11.00899865977407620141681026,11.00296773781791492484921977,True,False
4,170,0.5,47.8775,16480.000,10.52396451592316038036888123,10.51791811596515301400899895,True,False
4,180,0.5,51.2175,14980.000,9.566660284638458101984810770,9.560583335992596611034878900,True,False
4,190,0.5,54.5875,13780.000,8.800816899610696279277554410,8.794715512014551488655582860,True,False
4,200,0.5,56.2775,11570.000,7.390388665517901589125023930,7.384242269521651721607045980,True,False
4,210,0.5,58.3375,9710.000,6.203331418724870763928776570,6.197147142355681781919137120,True,False
4,220,0.5,57.7975,6390.000,4.084498053481396387772033950,4.078246162683090276669751410,True,False
4,230,0.5,60.7075,5350.000,3.420767119790669474759078440,3.414494048568784503941028180,True,False
4,240,0.5,61.8875,3370.000,2.157125534494862467292105430,2.150812139005010052015189710,True,False
4,250,0.5,63.1175,1870.000,1.199821303210160188908034970,1.193477359032453649041069660,True,False
4,260,0.5,64.1475,0,0,0,True,True
4,100,1,-154.225,-118500.000,-75.62065224328291531048567230,-75.62944761783195583495548390,False,False
4,110,1,17.995,-22550.000,-14.38509158210479290318463210,-14.39193285892076459137760470,False,False
4,120,1,57.125,-1080.000,-0.682877018316420958580636900,-0.689281041580240610141366400,False,False
4,130,1,78.585,9410.000,6.011870572467930308251962470,6.005680186361170501324313110,True,False
4,140,1,94.235,16480.000,10.52396451592316038036888123,10.51791811596515301400899895,True,False
4,150,1,102.315,18100.000,11.55785308571063884102367732,11.55183967833551392922104860,True,False
4,160,1,107.395,17240.000,11.00899865977407620141681026,11.00296773781791492484921977,True,False
4,170,1,112.025,16480.000,10.52396451592316038036888123,10.51791811596515301400899895,True,False
4,180,1,115.365,14980.000,9.566660284638458101984810770,9.560583335992596611034878900,True,False
4,190,1,118.735,13780.000,8.800816899610696279277554410,8.794715512014551488655582860,True,False
4,200,1,120.425,11570.000,7.390388665517901589125023930,7.384242269521651721607045980,True,False
4,210,1,122.485,9710.000,6.203331418724870763928776570,6.197147142355681781919137120,True,False
4,220,1,121.945,6390.000,4.084498053481396387772033950,4.078246162683090276669751410,True,False
4,230,1,124.855,5350.000,3.420767119790669474759078440,3.414494048568784503941028180,True,False
4,240,1,126.035,3370.000,2.157125534494862467292105430,2.150812139005010052015189710,True,False
4,250,1,127.265,1870.000,1.199821303210160188908034970,1.193477359032453649041069660,True,False
4,260,1,128.295,0,0,0,True,True
8,100,0,-179.220,-73220.000,-40.61355819372018195939198930,-40.62023244847577043632631550,False,False
8,110,0,-77.750,740.000,0.4160656829024742039276600500,0.4105295276136584283376328000,False,False
8,120,0,-40.560,27250.000,15.12260068789526239875735049,15.11747246955701644891958614,False,False
8,130,0,-28.790,35520.000,19.71041828469987795406634861,19.70541732545560456020637430,False,False
8,140,0,-19.100,42370.000,23.51048485520914234993897703,23.50558930404149676846689412,False,False
8,150,0,-13.610,45100.000,25.02496394097414845223565960,25.02011039915675015949626917,False,False
8,160,0,-10.270,45770.000,25.39664928436702540774436924,25.39180605253668414191007184,False,False
8,170,0,-8.030,43980.000,24.40363918783978697437035393,24.39876841141715902471498710,False,False
8,180,0,-6.830,38010.000,21.09175635193609231110617996,21.08679370891237413663976034,False,False
8,190,0,-4.840,31990.000,17.75213580383889936758016199,17.74708052481207178719036920,False,False
8,200,0,-3.410,26550.000,14.73427271718628647509153445,14.72913372721977198968128485,False,False
8,210,0,-2.350,21200.000,11.76633751248197048707422612,11.76111619649940362264569637,False,False
8,220,0,-2.620,15670.000,8.698546543881060690114279370,8.693240132035172394663116140,False,False
8,230,0,-1.640,11850.000,6.579385332297792078109397540,6.574020138137638345676957640,False,False
8,240,0,-0.790,7220.000,4.010873183179851325862642850,4.005436742392721422429336220,False,False
8,250,0,-0.850,3080.000,1.714190613558193720181959390,1.708690466283875620648525700,False,False
8,260,0,0.000,0,0,0,True,True
8,100,0.025,-177.081125,-73220.000,-40.61355819372018195939198930,-40.62023244847577043632631550,False,False
8,110,0.025,-75.611125,740.000,0.4160656829024742039276600500,0.4105295276136584283376328000,False,False
8,120,0.025,-38.421125,27250.000,15.12260068789526239875735049,15.11747246955701644891958614,False,False
8,130,0.025,-26.651125,35520.000,19.71041828469987795406634861,19.70541732545560456020637430,False,False
8,140,0.025,-16.961125,42370.000,23.51048485520914234993897703,23.50558930404149676846689412,False,False
8,150,0.025,-11.471125,45100.000,25.02496394097414845223565960,25.02011039915675015949626917,False,False
8,160,0.025,-8.131125,45770.000,25.39664928436702540774436924,25.39180605253668414191007184,False,False
8,170,0.025,-5.891125,43980.000,24.40363918783978697437035393,24.39876841141715902471498710,False,False
8,180,0.025,-4.691125,38010.000,21.09175635193609231110617996,21.08679370891237413663976034,False,False
8,190,0.025,-2.701125,31990.000,17.75213580383889936758016199,17.74708052481207178719036920,False,False
8,200,0.025,-1.271125,26550.000,14.73427271718628647509153445,14.72913372721977198968128485,False,False
8,210,0.025,-0.211125,21200.000,11.76633751248197048707422612,11.76111619649940362264569637,False,False
8,220,0.025,-0.481125,15670.000,8.698546543881060690114279370,8.693240132035172394663116140,False,False
8,230,0.025,0.498875,11850.000,6.579385332297792078109397540,6.574020138137638345676957640,True,False
8,240,0.025,1.348875,7220.000,4.010873183179851325862642850,4.005436742392721422429336220,True,False
8,250,0.025,1.288875,3080.000,1.714190613558193720181959390,1.708690466283875620648525700,True,False
8,260,0.025,2.138875,0,0,0,True,True
8,100,0.05,-174.94225,-73220.000,-40.61355819372018195939198930,-40.62023244847577043632631550,False,False
8,110,0.05,-73.47225,740.000,0.4160656829024742039276600500,0.4105295276136584283376328000,False,False
8,120,0.05,-36.28225,27250.000,15.12260068789526239875735049,15.11747246955701644891958614,False,False
8,130,0.05,-24.51225,35520.000,19.71041828469987795406634861,19.70541732545560456020637430,False,False
8,140,0.05,-14.82225,42370.000,23.51048485520914234993897703,23.50558930404149676846689412,False,False
8,150,0.05,-9.33225,45100.000,25.02496394097414845223565960,25.02011039915675015949626917,False,False
8,160,0.05,-5.99225,45770.000,25.39664928436702540774436924,25.39180605253668414191007184,False,False
8,170,0.05,-3.75225,43980.000,24.40363918783978697437035393,24.39876841141715902471498710,False,False
8,180,0.05,-2.55225,38010.000,21.09175635193609231110617996,21.08679370891237413663976034,False,False
8,190,0.05,-0.56225,31990.000,17.75213580383889936758016199,17.74708052481207178719036920,False,False
8,200,0.05,0.86775,26550.000,14.73427271718628647509153445,14.72913372721977198968128485,True,False
8,210,0.05,1.92775,21200.000,11.76633751248197048707422612,11.76111619649940362264569637,True,False
8,220,0.05,1.65775,15670.000,8.698546543881060690114279370,8.693240132035172394663116140,True,False
8,230,0.05,2.63775,11850.000,6.579385332297792078109397540,6.574020138137638345676957640,True,False
8,240,0.05,3.48775,7220.000,4.010873183179851325862642850,4.005436742392721422429336220,True,False
8,250,0.05,3.42775,3080.000,1.714190613558193720181959390,1.708690466283875620648525700,True,False
8,260,0.05,4.27775,0,0,0,True,True
8,100,0.1,-170.6645,-73220.000,-40.61355819372018195939198930,-40.62023244847577043632631550,False,False
8,110,0.1,-69.1945,740.000,0.4160656829024742039276600500,0.4105295276136584283376328000,False,False
8,120,0.1,-32.0045,27250.000,15.12260068789526239875735049,15.11747246955701644891958614,False,False
8,130,0.1,-20.2345,35520.000,19.71041828469987795406634861,19.70541732545560456020637430,False,False
8,140,0.1,-10.5445,42370.000,23.51048485520914234993897703,23.50558930404149676846689412,False,False
8,150,0.1,-5.0545,45100.000,25.02496394097414845223565960,25.02011039915675015949626917,False,False
8,160,0.1,-1.7145,45770.000,25.39664928436702540774436924,25.39180605253668414191007184,False,False
8,170,0.1,0.5255,43980.000,24.40363918783978697437035393,24.39876841141715902471498710,True,False
8,180,0.1,1.7255,38010.000,21.09175635193609231110617996,21.08679370891237413663976034,True,False
8,190,0.1,3.7155,31990.000,17.75213580383889936758016199,17.74708052481207178719036920,True,False
8,200,0.1,5.1455,26550.000,14.73427271718628647509153445,14.72913372721977198968128485,True,False
8,210,0.1,6.2055,21200.000,11.76633751248197048707422612,11.76111619649940362264569637,True,False
8,220,0.1,5.9355,15670.000,8.698546543881060690114279370,8.693240132035172394663116140,True,False
8,230,0.1,6.9155,11850.000,6.579385332297792078109397540,6.574020138137638345676957640,True,False
8,240,0.1,7.7655,7220.000,4.010873183179851325862642850,4.005436742392721422429336220,True,False
8,250,0.1,7.7055,3080.000,1.714190613558193720181959390,1.708690466283875620648525700,True,False
8,260,0.1,8.5555,0,0,0,True,True
8,100,0.2,-162.1090,-73220.000,-40.61355819372018195939198930,-40.62023244847577043632631550,False,False
8,110,0.2,-60.6390,740.000,0.4160656829024742039276600500,0.4105295276136584283376328000,False,False
8,120,0.2,-23.4490,27250.000,15.12260068789526239875735049,15.11747246955701644891958614,False,False
8,130,0.2,-11.6790,35520.000,19.71041828469987795406634861,19.70541732545560456020637430,False,False
8,140,0.2,-1.9890,42370.000,23.51048485520914234993897703,23.50558930404149676846689412,False,False
8,150,0.2,3.5010,45100.000,25.02496394097414845223565960,25.02011039915675015949626917,True,False
8,160,0.2,6.8410,45770.000,25.39664928436702540774436924,25.39180605253668414191007184,True,False
8,170,0.2,9.0810,43980.000,24.40363918783978697437035393,24.39876841141715902471498710,True,False
8,180,0.2,10.2810,38010.000,21.09175635193609231110617996,21.08679370891237413663976034,True,False
8,190,0.2,12.2710,31990.000,17.75213580383889936758016199,17.74708052481207178719036920,True,False
8,200,0.2,13.7010,26550.000,14.73427271718628647509153445,14.72913372721977198968128485,True,False
8,210,0.2,14.7610,21200.000,11.76633751248197048707422612,11.76111619649940362264569637,True,False
8,220,0.2,14.4910,15670.000,8.698546543881060690114279370,8.693240132035172394663116140,True,False
8,230,0.2,15.4710,11850.000,6.579385332297792078109397540,6.574020138137638345676957640,True,False
8,240,0.2,16.3210,7220.000,4.010873183179851325862642850,4.005436742392721422429336220,True,False
8,250,0.2,16.2610,3080.000,1.714190613558193720181959390,1.708690466283875620648525700,True,False
8,260,0.2,17.1110,0,0,0,True,True
8,100,0.5,-136.4425,-73220.000,-40.61355819372018195939198930,-40.62023244847577043632631550,False,False
8,110,0.5,-34.9725,740.000,0.4160656829024742039276600500,0.4105295276136584283376328000,False,False
8,120,0.5,2.2175,27250.000,15.12260068789526239875735049,15.11747246955701644891958614,True,False
8,130,0.5,13.9875,35520.000,19.71041828469987795406634861,19.70541732545560456020637430,True,False
8,140,0.5,23.6775,42370.000,23.51048485520914234993897703,23.50558930404149676846689412,True,False
8,150,0.5,29.1675,45100.000,25.02496394097414845223565960,25.02011039915675015949626917,True,False
8,160,0.5,32.5075,45770.000,25.39664928436702540774436924,25.39180605253668414191007184,True,False
8,170,0.5,34.7475,43980.000,24.40363918783978697437035393,24.39876841141715902471498710,True,False
8,180,0.5,35.9475,38010.000,21.09175635193609231110617996,21.08679370891237413663976034,True,False
8,190,0.5,37.9375,31990.000,17.75213580383889936758016199,17.74708052481207178719036920,True,False
8,200,0.5,39.3675,26550.000,14.73427271718628647509153445,14.72913372721977198968128485,True,False
8,210,0.5,40.4275,21200.000,11.76633751248197048707422612,11.76111619649940362264569637,True,False
8,220,0.5,40.1575,15670.000,8.698546543881060690114279370,8.693240132035172394663116140,True,False
8,230,0.5,41.1375,11850.000,6.579385332297792078109397540,6.574020138137638345676957640,True,False
8,240,0.5,41.9875,7220.000,4.010873183179851325862642850,4.005436742392721422429336220,True,False
8,250,0.5,41.9275,3080.000,1.714190613558193720181959390,1.708690466283875620648525700,True,False
8,260,0.5,42.7775,0,0,0,True,True
8,100,1,-93.665,-73220.000,-40.61355819372018195939198930,-40.62023244847577043632631550,False,False
8,110,1,7.805,740.000,0.4160656829024742039276600500,0.4105295276136584283376328000,True,False
8,120,1,44.995,27250.000,15.12260068789526239875735049,15.11747246955701644891958614,True,False
8,130,1,56.765,35520.000,19.71041828469987795406634861,19.70541732545560456020637430,True,False
8,140,1,66.455,42370.000,23.51048485520914234993897703,23.50558930404149676846689412,True,False
8,150,1,71.945,45100.000,25.02496394097414845223565960,25.02011039915675015949626917,True,False
8,160,1,75.285,45770.000,25.39664928436702540774436924,25.39180605253668414191007184,True,False
8,170,1,77.525,43980.000,24.40363918783978697437035393,24.39876841141715902471498710,True,False
8,180,1,78.725,38010.000,21.09175635193609231110617996,21.08679370891237413663976034,True,False
8,190,1,80.715,31990.000,17.75213580383889936758016199,17.74708052481207178719036920,True,False
8,200,1,82.145,26550.000,14.73427271718628647509153445,14.72913372721977198968128485,True,False
8,210,1,83.205,21200.000,11.76633751248197048707422612,11.76111619649940362264569637,True,False
8,220,1,82.935,15670.000,8.698546543881060690114279370,8.693240132035172394663116140,True,False
8,230,1,83.915,11850.000,6.579385332297792078109397540,6.574020138137638345676957640,True,False
8,240,1,84.765,7220.000,4.010873183179851325862642850,4.005436742392721422429336220,True,False
8,250,1,84.705,3080.000,1.714190613558193720181959390,1.708690466283875620648525700,True,False
8,260,1,85.555,0,0,0,True,True
