time,cluster,gpus_in_use
2020-07-29 08:00:00,Earth,986.0
2020-07-29 09:00:00,Earth,897.0
2020-07-29 10:00:00,Earth,1018.0
2020-07-29 11:00:00,Earth,1046.0
2020-07-29 12:00:00,Earth,1065.0
2020-07-29 13:00:00,Earth,1056.0
2020-07-29 14:00:00,Earth,1031.0
2020-07-29 15:00:00,Earth,1530.0
2020-07-29 16:00:00,Earth,1343.0
2020-07-29 17:00:00,Earth,1150.0
2020-07-29 18:00:00,Earth,1139.0
2020-07-29 19:00:00,Earth,1293.0
2020-07-29 20:00:00,Earth,1117.0
2020-07-29 21:00:00,Earth,1262.0
2020-07-29 22:00:00,Earth,1132.0
2020-07-29 23:00:00,Earth,1007.0
2020-07-30 00:00:00,Earth,1112.0
2020-07-30 01:00:00,Earth,1103.0
2020-07-30 02:00:00,Earth,1216.0
2020-07-30 03:00:00,Earth,1022.0
2020-07-30 04:00:00,Earth,902.0
2020-07-30 05:00:00,Earth,973.0
2020-07-30 06:00:00,Earth,872.0
2020-07-30 07:00:00,Earth,867.0
2020-07-30 08:00:00,Earth,1010.0
2020-07-30 09:00:00,Earth,962.0
2020-07-30 10:00:00,Earth,905.0
2020-07-30 11:00:00,Earth,1041.0
2020-07-30 12:00:00,Earth,922.0
2020-07-30 13:00:00,Earth,925.0
2020-07-30 14:00:00,Earth,1188.0
2020-07-30 15:00:00,Earth,1132.0
2020-07-30 16:00:00,Earth,969.0
2020-07-30 17:00:00,Earth,1033.0
2020-07-30 18:00:00,Earth,933.0
2020-07-30 19:00:00,Earth,973.0
2020-07-30 20:00:00,Earth,985.0
2020-07-30 21:00:00,Earth,910.0
2020-07-30 22:00:00,Earth,1009.0
2020-07-30 23:00:00,Earth,956.0
2020-07-31 00:00:00,Earth,962.0
2020-07-31 01:00:00,Earth,1067.0
2020-07-31 02:00:00,Earth,929.0
2020-07-31 03:00:00,Earth,880.0
2020-07-31 04:00:00,Earth,860.0
2020-07-31 05:00:00,Earth,766.0
2020-07-31 06:00:00,Earth,740.0
2020-07-31 07:00:00,Earth,715.0
2020-07-31 08:00:00,Earth,709.0
2020-07-31 09:00:00,Earth,766.0
2020-07-31 10:00:00,Earth,806.0
2020-07-31 11:00:00,Earth,904.0
2020-07-31 12:00:00,Earth,798.0
2020-07-31 13:00:00,Earth,785.0
2020-07-31 14:00:00,Earth,934.0
2020-07-31 15:00:00,Earth,1519.0
2020-07-31 16:00:00,Earth,1046.0
2020-07-31 17:00:00,Earth,924.0
2020-07-31 18:00:00,Earth,931.0
2020-07-31 19:00:00,Earth,1013.0
2020-07-31 20:00:00,Earth,1017.0
2020-07-31 21:00:00,Earth,1015.0
2020-07-31 22:00:00,Earth,1090.0
2020-07-31 23:00:00,Earth,1076.0
2020-08-01 00:00:00,Earth,1021.0
2020-08-01 01:00:00,Earth,943.0
2020-08-01 02:00:00,Earth,918.0
2020-08-01 03:00:00,Earth,911.0
2020-08-01 04:00:00,Earth,917.0
2020-08-01 05:00:00,Earth,871.0
2020-08-01 06:00:00,Earth,862.0
2020-08-01 07:00:00,Earth,806.0
2020-08-01 08:00:00,Earth,813.0
2020-08-01 09:00:00,Earth,820.0
2020-08-01 10:00:00,Earth,807.0
2020-08-01 11:00:00,Earth,847.0
2020-08-01 12:00:00,Earth,828.0
2020-08-01 13:00:00,Earth,874.0
2020-08-01 14:00:00,Earth,879.0
2020-08-01 15:00:00,Earth,1064.0
2020-08-01 16:00:00,Earth,984.0
2020-08-01 17:00:00,Earth,976.0
2020-08-01 18:00:00,Earth,987.0
2020-08-01 19:00:00,Earth,945.0
2020-08-01 20:00:00,Earth,1165.0
2020-08-01 21:00:00,Earth,975.0
2020-08-01 22:00:00,Earth,1269.0
2020-08-01 23:00:00,Earth,1006.0
2020-08-02 00:00:00,Earth,1130.0
2020-08-02 01:00:00,Earth,1060.0
2020-08-02 02:00:00,Earth,960.0
2020-08-02 03:00:00,Earth,928.0
2020-08-02 04:00:00,Earth,914.0
2020-08-02 05:00:00,Earth,897.0
2020-08-02 06:00:00,Earth,891.0
2020-08-02 07:00:00,Earth,888.0
2020-08-02 08:00:00,Earth,875.0
2020-08-02 09:00:00,Earth,964.0
2020-08-02 10:00:00,Earth,1005.0
2020-08-02 11:00:00,Earth,828.0
2020-08-02 12:00:00,Earth,870.0
2020-08-02 13:00:00,Earth,811.0
2020-08-02 14:00:00,Earth,943.0
2020-08-02 15:00:00,Earth,812.0
2020-08-02 16:00:00,Earth,977.0
2020-08-02 17:00:00,Earth,1235.0
2020-08-02 18:00:00,Earth,1016.0
2020-08-02 19:00:00,Earth,853.0
2020-08-02 20:00:00,Earth,906.0
2020-08-02 21:00:00,Earth,842.0
2020-08-02 22:00:00,Earth,866.0
2020-08-02 23:00:00,Earth,1623.0
2020-08-03 00:00:00,Earth,1026.0
2020-08-03 01:00:00,Earth,937.0
2020-08-03 02:00:00,Earth,879.0
2020-08-03 03:00:00,Earth,875.0
2020-08-03 04:00:00,Earth,859.0
2020-08-03 05:00:00,Earth,859.0
2020-08-03 06:00:00,Earth,811.0
2020-08-03 07:00:00,Earth,803.0
2020-08-03 08:00:00,Earth,841.0
2020-08-03 09:00:00,Earth,871.0
2020-08-03 10:00:00,Earth,901.0
2020-08-03 11:00:00,Earth,937.0
2020-08-03 12:00:00,Earth,836.0
2020-08-03 13:00:00,Earth,923.0
2020-08-03 14:00:00,Earth,1219.0
2020-08-03 15:00:00,Earth,1417.0
2020-08-03 16:00:00,Earth,1199.0
2020-08-03 17:00:00,Earth,1222.0
2020-08-03 18:00:00,Earth,1124.0
2020-08-03 19:00:00,Earth,1199.0
2020-08-03 20:00:00,Earth,1377.0
2020-08-03 21:00:00,Earth,1116.0
2020-08-03 22:00:00,Earth,1113.0
2020-08-03 23:00:00,Earth,1091.0
2020-08-04 00:00:00,Earth,934.0
2020-08-04 01:00:00,Earth,915.0
2020-08-04 02:00:00,Earth,893.0
2020-08-04 03:00:00,Earth,860.0
2020-08-04 04:00:00,Earth,855.0
2020-08-04 05:00:00,Earth,855.0
2020-08-04 06:00:00,Earth,854.0
2020-08-04 07:00:00,Earth,838.0
2020-08-04 08:00:00,Earth,808.0
2020-08-04 09:00:00,Earth,962.0
2020-08-04 10:00:00,Earth,923.0
2020-08-04 11:00:00,Earth,1076.0
2020-08-04 12:00:00,Earth,1035.0
2020-08-04 13:00:00,Earth,1444.0
2020-08-04 14:00:00,Earth,1255.0
2020-08-04 15:00:00,Earth,1289.0
2020-08-04 16:00:00,Earth,1301.0
2020-08-04 17:00:00,Earth,1163.0
2020-08-04 18:00:00,Earth,1208.0
2020-08-04 19:00:00,Earth,1416.0
2020-08-04 20:00:00,Earth,1468.0
2020-08-04 21:00:00,Earth,1094.0
2020-08-04 22:00:00,Earth,1046.0
2020-08-04 23:00:00,Earth,900.0
2020-08-05 00:00:00,Earth,1017.0
2020-08-05 01:00:00,Earth,935.0
2020-08-05 02:00:00,Earth,813.0
2020-08-05 03:00:00,Earth,766.0
2020-08-05 04:00:00,Earth,775.0
2020-08-05 05:00:00,Earth,686.0
2020-08-05 06:00:00,Earth,628.0
2020-08-05 07:00:00,Earth,614.0
2020-08-05 08:00:00,Earth,601.0
2020-08-05 09:00:00,Earth,659.0
2020-08-05 10:00:00,Earth,956.0
2020-08-05 11:00:00,Earth,1535.0
2020-08-05 12:00:00,Earth,997.0
2020-08-05 13:00:00,Earth,1201.0
2020-08-05 14:00:00,Earth,1102.0
2020-08-05 15:00:00,Earth,1080.0
2020-08-05 16:00:00,Earth,1260.0
2020-08-05 17:00:00,Earth,1067.0
2020-08-05 18:00:00,Earth,1021.0
2020-08-05 19:00:00,Earth,1145.0
2020-08-05 20:00:00,Earth,1305.0
2020-08-05 21:00:00,Earth,1226.0
2020-08-05 22:00:00,Earth,1256.0
2020-08-05 23:00:00,Earth,1169.0
2020-08-06 00:00:00,Earth,1098.0
2020-08-06 01:00:00,Earth,1196.0
2020-08-06 02:00:00,Earth,1039.0
2020-08-06 03:00:00,Earth,975.0
2020-08-06 04:00:00,Earth,905.0
2020-08-06 05:00:00,Earth,886.0
2020-08-06 06:00:00,Earth,922.0
2020-08-06 07:00:00,Earth,860.0
2020-08-06 08:00:00,Earth,802.0
2020-08-06 09:00:00,Earth,880.0
2020-08-06 10:00:00,Earth,1125.0
2020-08-06 11:00:00,Earth,1186.0
2020-08-06 12:00:00,Earth,1326.0
2020-08-06 13:00:00,Earth,1221.0
2020-08-06 14:00:00,Earth,1259.0
2020-08-06 15:00:00,Earth,1078.0
2020-08-06 16:00:00,Earth,1130.0
2020-08-06 17:00:00,Earth,1196.0
2020-08-06 18:00:00,Earth,1357.0
2020-08-06 19:00:00,Earth,1239.0
2020-08-06 20:00:00,Earth,1076.0
2020-08-06 21:00:00,Earth,965.0
2020-08-06 22:00:00,Earth,1007.0
2020-08-06 23:00:00,Earth,967.0
2020-08-07 00:00:00,Earth,1089.0
2020-08-07 01:00:00,Earth,1145.0
2020-08-07 02:00:00,Earth,895.0
2020-08-07 03:00:00,Earth,848.0
2020-08-07 04:00:00,Earth,822.0
2020-08-07 05:00:00,Earth,746.0
2020-08-07 06:00:00,Earth,695.0
2020-08-07 07:00:00,Earth,665.0
2020-08-07 08:00:00,Earth,652.0
2020-08-07 09:00:00,Earth,953.0
2020-08-07 10:00:00,Earth,1038.0
2020-08-07 11:00:00,Earth,1376.0
2020-08-07 12:00:00,Earth,1164.0
2020-08-07 13:00:00,Earth,1223.0
2020-08-07 14:00:00,Earth,1044.0
2020-08-07 15:00:00,Earth,895.0
2020-08-07 16:00:00,Earth,952.0
2020-08-07 17:00:00,Earth,1235.0
2020-08-07 18:00:00,Earth,1260.0
2020-08-07 19:00:00,Earth,995.0
2020-08-07 20:00:00,Earth,1148.0
2020-08-07 21:00:00,Earth,1032.0
2020-08-07 22:00:00,Earth,1219.0
2020-08-07 23:00:00,Earth,1187.0
2020-08-08 00:00:00,Earth,954.0
2020-08-08 01:00:00,Earth,943.0
2020-08-08 02:00:00,Earth,889.0
2020-08-08 03:00:00,Earth,873.0
2020-08-08 04:00:00,Earth,857.0
2020-08-08 05:00:00,Earth,836.0
2020-08-08 06:00:00,Earth,827.0
2020-08-08 07:00:00,Earth,792.0
2020-08-08 08:00:00,Earth,768.0
2020-08-08 09:00:00,Earth,772.0
2020-08-08 10:00:00,Earth,730.0
2020-08-08 11:00:00,Earth,790.0
2020-08-08 12:00:00,Earth,775.0
2020-08-08 13:00:00,Earth,859.0
2020-08-08 14:00:00,Earth,867.0
2020-08-08 15:00:00,Earth,906.0
2020-08-08 16:00:00,Earth,858.0
2020-08-08 17:00:00,Earth,1006.0
2020-08-08 18:00:00,Earth,906.0
2020-08-08 19:00:00,Earth,1319.0
2020-08-08 20:00:00,Earth,812.0
2020-08-08 21:00:00,Earth,943.0
2020-08-08 22:00:00,Earth,795.0
2020-08-08 23:00:00,Earth,718.0
2020-08-09 00:00:00,Earth,755.0
2020-08-09 01:00:00,Earth,750.0
2020-08-09 02:00:00,Earth,723.0
2020-08-09 03:00:00,Earth,680.0
2020-08-09 04:00:00,Earth,678.0
2020-08-09 05:00:00,Earth,645.0
2020-08-09 06:00:00,Earth,650.0
2020-08-09 07:00:00,Earth,648.0
2020-08-09 08:00:00,Earth,650.0
2020-08-09 09:00:00,Earth,655.0
2020-08-09 10:00:00,Earth,682.0
2020-08-09 11:00:00,Earth,853.0
2020-08-09 12:00:00,Earth,957.0
2020-08-09 13:00:00,Earth,889.0
2020-08-09 14:00:00,Earth,946.0
2020-08-09 15:00:00,Earth,878.0
2020-08-09 16:00:00,Earth,905.0
2020-08-09 17:00:00,Earth,1017.0
2020-08-09 18:00:00,Earth,1001.0
2020-08-09 19:00:00,Earth,990.0
2020-08-09 20:00:00,Earth,961.0
2020-08-09 21:00:00,Earth,1119.0
2020-08-09 22:00:00,Earth,980.0
2020-08-09 23:00:00,Earth,904.0
2020-08-10 00:00:00,Earth,928.0
2020-08-10 01:00:00,Earth,969.0
2020-08-10 02:00:00,Earth,872.0
2020-08-10 03:00:00,Earth,857.0
2020-08-10 04:00:00,Earth,792.0
2020-08-10 05:00:00,Earth,769.0
2020-08-10 06:00:00,Earth,728.0
2020-08-10 07:00:00,Earth,715.0
2020-08-10 08:00:00,Earth,682.0
2020-08-10 09:00:00,Earth,771.0
2020-08-10 10:00:00,Earth,946.0
2020-08-10 11:00:00,Earth,1263.0
2020-08-10 12:00:00,Earth,943.0
2020-08-10 13:00:00,Earth,1002.0
2020-08-10 14:00:00,Earth,1037.0
2020-08-10 15:00:00,Earth,1122.0
2020-08-10 16:00:00,Earth,1281.0
2020-08-10 17:00:00,Earth,1019.0
2020-08-10 18:00:00,Earth,1061.0
2020-08-10 19:00:00,Earth,1111.0
2020-08-10 20:00:00,Earth,1102.0
2020-08-10 21:00:00,Earth,1199.0
2020-08-10 22:00:00,Earth,1062.0
2020-08-10 23:00:00,Earth,1186.0
2020-08-11 00:00:00,Earth,1030.0
2020-08-11 01:00:00,Earth,972.0
2020-08-11 02:00:00,Earth,985.0
2020-08-11 03:00:00,Earth,992.0
2020-08-11 04:00:00,Earth,972.0
2020-08-11 05:00:00,Earth,962.0
2020-08-11 06:00:00,Earth,920.0
2020-08-11 07:00:00,Earth,922.0
2020-08-11 08:00:00,Earth,929.0
2020-08-11 09:00:00,Earth,994.0
2020-08-11 10:00:00,Earth,1341.0
2020-08-11 11:00:00,Earth,1390.0
2020-08-11 12:00:00,Earth,1496.0
2020-08-11 13:00:00,Earth,1348.0
2020-08-11 14:00:00,Earth,1283.0
2020-08-11 15:00:00,Earth,1230.0
2020-08-11 16:00:00,Earth,1331.0
2020-08-11 17:00:00,Earth,1564.0
2020-08-11 18:00:00,Earth,1491.0
2020-08-11 19:00:00,Earth,1311.0
2020-08-11 20:00:00,Earth,1362.0
2020-08-11 21:00:00,Earth,1127.0
2020-08-11 22:00:00,Earth,1175.0
2020-08-11 23:00:00,Earth,1191.0
2020-08-12 00:00:00,Earth,1297.0
2020-08-12 01:00:00,Earth,1027.0
2020-08-12 02:00:00,Earth,981.0
2020-08-12 03:00:00,Earth,1012.0
2020-08-12 04:00:00,Earth,995.0
2020-08-12 05:00:00,Earth,950.0
2020-08-12 06:00:00,Earth,963.0
2020-08-12 07:00:00,Earth,984.0
2020-08-12 08:00:00,Earth,1061.0
2020-08-12 09:00:00,Earth,1081.0
2020-08-12 10:00:00,Earth,1102.0
2020-08-12 11:00:00,Earth,1285.0
2020-08-12 12:00:00,Earth,1165.0
2020-08-12 13:00:00,Earth,1191.0
2020-08-12 14:00:00,Earth,1332.0
2020-08-12 15:00:00,Earth,1486.0
2020-08-12 16:00:00,Earth,1533.0
2020-08-12 17:00:00,Earth,1280.0
2020-08-12 18:00:00,Earth,1120.0
2020-08-12 19:00:00,Earth,1291.0
2020-08-12 20:00:00,Earth,1489.0
2020-08-12 21:00:00,Earth,1198.0
2020-08-12 22:00:00,Earth,1252.0
2020-08-12 23:00:00,Earth,1325.0
2020-08-13 00:00:00,Earth,1147.0
2020-08-13 01:00:00,Earth,1257.0
2020-08-13 02:00:00,Earth,1127.0
2020-08-13 03:00:00,Earth,1091.0
2020-08-13 04:00:00,Earth,1033.0
2020-08-13 05:00:00,Earth,1043.0
2020-08-13 06:00:00,Earth,1015.0
2020-08-13 07:00:00,Earth,992.0
2020-08-13 08:00:00,Earth,992.0
2020-08-13 09:00:00,Earth,1036.0
2020-08-13 10:00:00,Earth,1175.0
2020-08-13 11:00:00,Earth,1099.0
2020-08-13 12:00:00,Earth,1269.0
2020-08-13 13:00:00,Earth,1113.0
2020-08-13 14:00:00,Earth,1189.0
2020-08-13 15:00:00,Earth,1226.0
2020-08-13 16:00:00,Earth,1352.0
2020-08-13 17:00:00,Earth,1181.0
2020-08-13 18:00:00,Earth,1151.0
2020-08-13 19:00:00,Earth,1152.0
2020-08-13 20:00:00,Earth,1135.0
2020-08-13 21:00:00,Earth,1286.0
2020-08-13 22:00:00,Earth,1015.0
2020-08-13 23:00:00,Earth,1037.0
2020-08-14 00:00:00,Earth,1102.0
2020-08-14 01:00:00,Earth,1079.0
2020-08-14 02:00:00,Earth,1016.0
2020-08-14 03:00:00,Earth,983.0
2020-08-14 04:00:00,Earth,1027.0
2020-08-14 05:00:00,Earth,963.0
2020-08-14 06:00:00,Earth,1011.0
2020-08-14 07:00:00,Earth,1095.0
2020-08-14 08:00:00,Earth,1065.0
2020-08-14 09:00:00,Earth,1065.0
2020-08-14 10:00:00,Earth,1416.0
2020-08-14 11:00:00,Earth,1399.0
2020-08-14 12:00:00,Earth,1023.0
2020-08-14 13:00:00,Earth,1170.0
2020-08-14 14:00:00,Earth,1307.0
2020-08-14 15:00:00,Earth,1476.0
2020-08-14 16:00:00,Earth,1408.0
2020-08-14 17:00:00,Earth,1163.0
2020-08-14 18:00:00,Earth,1179.0
2020-08-14 19:00:00,Earth,1254.0
2020-08-14 20:00:00,Earth,1233.0
2020-08-14 21:00:00,Earth,1198.0
2020-08-14 22:00:00,Earth,1234.0
2020-08-14 23:00:00,Earth,1166.0
2020-08-15 00:00:00,Earth,1172.0
2020-08-15 01:00:00,Earth,1156.0
2020-08-15 02:00:00,Earth,1018.0
2020-08-15 03:00:00,Earth,1024.0
2020-08-15 04:00:00,Earth,996.0
2020-08-15 05:00:00,Earth,933.0
2020-08-15 06:00:00,Earth,990.0
2020-08-15 07:00:00,Earth,1506.0
2020-08-15 08:00:00,Earth,1383.0
2020-08-15 09:00:00,Earth,980.0
2020-08-15 10:00:00,Earth,1084.0
2020-08-15 11:00:00,Earth,1054.0
2020-08-15 12:00:00,Earth,1217.0
2020-08-15 13:00:00,Earth,1277.0
2020-08-15 14:00:00,Earth,1350.0
2020-08-15 15:00:00,Earth,1265.0
2020-08-15 16:00:00,Earth,1029.0
2020-08-15 17:00:00,Earth,1118.0
2020-08-15 18:00:00,Earth,1036.0
2020-08-15 19:00:00,Earth,1090.0
2020-08-15 20:00:00,Earth,1115.0
2020-08-15 21:00:00,Earth,1085.0
2020-08-15 22:00:00,Earth,1108.0
2020-08-15 23:00:00,Earth,1029.0
2020-08-16 00:00:00,Earth,1344.0
2020-08-16 01:00:00,Earth,1168.0
2020-08-16 02:00:00,Earth,1075.0
2020-08-16 03:00:00,Earth,1132.0
2020-08-16 04:00:00,Earth,1212.0
2020-08-16 05:00:00,Earth,1040.0
2020-08-16 06:00:00,Earth,1116.0
2020-08-16 07:00:00,Earth,1024.0
2020-08-16 08:00:00,Earth,1009.0
2020-08-16 09:00:00,Earth,1119.0
2020-08-16 10:00:00,Earth,1213.0
2020-08-16 11:00:00,Earth,1260.0
2020-08-16 12:00:00,Earth,1085.0
2020-08-16 13:00:00,Earth,1033.0
2020-08-16 14:00:00,Earth,1112.0
2020-08-16 15:00:00,Earth,1151.0
2020-08-16 16:00:00,Earth,1134.0
2020-08-16 17:00:00,Earth,1124.0
2020-08-16 18:00:00,Earth,955.0
2020-08-16 19:00:00,Earth,987.0
2020-08-16 20:00:00,Earth,1009.0
2020-08-16 21:00:00,Earth,1119.0
2020-08-16 22:00:00,Earth,1124.0
2020-08-16 23:00:00,Earth,1164.0
2020-08-17 00:00:00,Earth,1144.0
2020-08-17 01:00:00,Earth,1057.0
2020-08-17 02:00:00,Earth,992.0
2020-08-17 03:00:00,Earth,971.0
2020-08-17 04:00:00,Earth,926.0
2020-08-17 05:00:00,Earth,874.0
2020-08-17 06:00:00,Earth,891.0
2020-08-17 07:00:00,Earth,847.0
2020-08-17 08:00:00,Earth,831.0
2020-08-17 09:00:00,Earth,886.0
2020-08-17 10:00:00,Earth,1061.0
2020-08-17 11:00:00,Earth,1261.0
2020-08-17 12:00:00,Earth,1193.0
2020-08-17 13:00:00,Earth,1263.0
2020-08-17 14:00:00,Earth,1209.0
2020-08-17 15:00:00,Earth,1141.0
2020-08-17 16:00:00,Earth,1282.0
2020-08-17 17:00:00,Earth,1337.0
2020-08-17 18:00:00,Earth,1214.0
2020-08-17 19:00:00,Earth,1161.0
2020-08-17 20:00:00,Earth,1401.0
2020-08-17 21:00:00,Earth,1229.0
2020-08-17 22:00:00,Earth,1197.0
2020-08-17 23:00:00,Earth,1180.0
2020-08-18 00:00:00,Earth,1256.0
2020-08-18 01:00:00,Earth,1292.0
2020-08-18 02:00:00,Earth,1251.0
2020-08-18 03:00:00,Earth,1139.0
2020-08-18 04:00:00,Earth,1107.0
2020-08-18 05:00:00,Earth,1058.0
2020-08-18 06:00:00,Earth,993.0
2020-08-18 07:00:00,Earth,941.0
2020-08-18 08:00:00,Earth,920.0
2020-08-18 09:00:00,Earth,956.0
2020-08-18 10:00:00,Earth,1151.0
2020-08-18 11:00:00,Earth,1208.0
2020-08-18 12:00:00,Earth,1103.0
2020-08-18 13:00:00,Earth,1122.0
2020-08-18 14:00:00,Earth,1188.0
2020-08-18 15:00:00,Earth,1171.0
2020-08-18 16:00:00,Earth,1250.0
2020-08-18 17:00:00,Earth,1239.0
2020-08-18 18:00:00,Earth,1010.0
2020-08-18 19:00:00,Earth,1255.0
2020-08-18 20:00:00,Earth,1233.0
2020-08-18 21:00:00,Earth,1197.0
2020-08-18 22:00:00,Earth,1375.0
2020-08-18 23:00:00,Earth,1225.0
2020-08-19 00:00:00,Earth,1131.0
2020-08-19 01:00:00,Earth,1058.0
2020-08-19 02:00:00,Earth,1065.0
2020-08-19 03:00:00,Earth,1111.0
2020-08-19 04:00:00,Earth,1063.0
2020-08-19 05:00:00,Earth,1051.0
2020-08-19 06:00:00,Earth,1041.0
2020-08-19 07:00:00,Earth,1025.0
2020-08-19 08:00:00,Earth,954.0
2020-08-19 09:00:00,Earth,1117.0
2020-08-19 10:00:00,Earth,1077.0
2020-08-19 11:00:00,Earth,1145.0
2020-08-19 12:00:00,Earth,1050.0
2020-08-19 13:00:00,Earth,1135.0
2020-08-19 14:00:00,Earth,1488.0
2020-08-19 15:00:00,Earth,1197.0
2020-08-19 16:00:00,Earth,1220.0
2020-08-19 17:00:00,Earth,1286.0
2020-08-19 18:00:00,Earth,1044.0
2020-08-19 19:00:00,Earth,1109.0
2020-08-19 20:00:00,Earth,1228.0
2020-08-19 21:00:00,Earth,1160.0
2020-08-19 22:00:00,Earth,1075.0
2020-08-19 23:00:00,Earth,1066.0
2020-08-20 00:00:00,Earth,1096.0
2020-08-20 01:00:00,Earth,1047.0
2020-08-20 02:00:00,Earth,981.0
2020-08-20 03:00:00,Earth,945.0
2020-08-20 04:00:00,Earth,919.0
2020-08-20 05:00:00,Earth,905.0
2020-08-20 06:00:00,Earth,892.0
2020-08-20 07:00:00,Earth,928.0
2020-08-20 08:00:00,Earth,1005.0
2020-08-20 09:00:00,Earth,1002.0
2020-08-20 10:00:00,Earth,1138.0
2020-08-20 11:00:00,Earth,1154.0
2020-08-20 12:00:00,Earth,1174.0
2020-08-20 13:00:00,Earth,1201.0
2020-08-20 14:00:00,Earth,1210.0
2020-08-20 15:00:00,Earth,1226.0
2020-08-20 16:00:00,Earth,1308.0
2020-08-20 17:00:00,Earth,1478.0
2020-08-20 18:00:00,Earth,1075.0
2020-08-20 19:00:00,Earth,1069.0
2020-08-20 20:00:00,Earth,1158.0
2020-08-20 21:00:00,Earth,1083.0
2020-08-20 22:00:00,Earth,1097.0
2020-08-20 23:00:00,Earth,1103.0
2020-08-21 00:00:00,Earth,1143.0
2020-08-21 01:00:00,Earth,1152.0
2020-08-21 02:00:00,Earth,1007.0
2020-08-21 03:00:00,Earth,1111.0
2020-08-21 04:00:00,Earth,1038.0
2020-08-21 05:00:00,Earth,1006.0
2020-08-21 06:00:00,Earth,966.0
2020-08-21 07:00:00,Earth,946.0
2020-08-21 08:00:00,Earth,969.0
2020-08-21 09:00:00,Earth,1197.0
2020-08-21 10:00:00,Earth,1157.0
2020-08-21 11:00:00,Earth,1133.0
2020-08-21 12:00:00,Earth,1258.0
2020-08-21 13:00:00,Earth,1130.0
2020-08-21 14:00:00,Earth,1246.0
2020-08-21 15:00:00,Earth,1163.0
2020-08-21 16:00:00,Earth,1396.0
2020-08-21 17:00:00,Earth,1220.0
2020-08-21 18:00:00,Earth,1201.0
2020-08-21 19:00:00,Earth,1107.0
2020-08-21 20:00:00,Earth,1045.0
2020-08-21 21:00:00,Earth,998.0
2020-08-21 22:00:00,Earth,1019.0
2020-08-21 23:00:00,Earth,1007.0
2020-08-22 00:00:00,Earth,1048.0
2020-08-22 01:00:00,Earth,1034.0
2020-08-22 02:00:00,Earth,1082.0
2020-08-22 03:00:00,Earth,967.0
2020-08-22 04:00:00,Earth,963.0
2020-08-22 05:00:00,Earth,951.0
2020-08-22 06:00:00,Earth,927.0
2020-08-22 07:00:00,Earth,957.0
2020-08-22 08:00:00,Earth,993.0
2020-08-22 09:00:00,Earth,905.0
2020-08-22 10:00:00,Earth,921.0
2020-08-22 11:00:00,Earth,899.0
2020-08-22 12:00:00,Earth,894.0
2020-08-22 13:00:00,Earth,874.0
2020-08-22 14:00:00,Earth,896.0
2020-08-22 15:00:00,Earth,945.0
2020-08-22 16:00:00,Earth,1017.0
2020-08-22 17:00:00,Earth,1184.0
2020-08-22 18:00:00,Earth,943.0
2020-08-22 19:00:00,Earth,897.0
2020-08-22 20:00:00,Earth,907.0
2020-08-22 21:00:00,Earth,893.0
2020-08-22 22:00:00,Earth,927.0
2020-08-22 23:00:00,Earth,972.0
2020-08-23 00:00:00,Earth,922.0
2020-08-23 01:00:00,Earth,850.0
2020-08-23 02:00:00,Earth,842.0
2020-08-23 03:00:00,Earth,814.0
2020-08-23 04:00:00,Earth,1111.0
2020-08-23 05:00:00,Earth,963.0
2020-08-23 06:00:00,Earth,922.0
2020-08-23 07:00:00,Earth,819.0
2020-08-23 08:00:00,Earth,812.0
2020-08-23 09:00:00,Earth,841.0
2020-08-23 10:00:00,Earth,813.0
2020-08-23 11:00:00,Earth,865.0
2020-08-23 12:00:00,Earth,795.0
2020-08-23 13:00:00,Earth,893.0
2020-08-23 14:00:00,Earth,925.0
2020-08-23 15:00:00,Earth,866.0
2020-08-23 16:00:00,Earth,868.0
2020-08-23 17:00:00,Earth,900.0
2020-08-23 18:00:00,Earth,905.0
2020-08-23 19:00:00,Earth,848.0
2020-08-23 20:00:00,Earth,1033.0
2020-08-23 21:00:00,Earth,894.0
2020-08-23 22:00:00,Earth,953.0
2020-08-23 23:00:00,Earth,1117.0
2020-08-24 00:00:00,Earth,938.0
2020-08-24 01:00:00,Earth,935.0
2020-08-24 02:00:00,Earth,913.0
2020-08-24 03:00:00,Earth,875.0
2020-08-24 04:00:00,Earth,914.0
2020-08-24 05:00:00,Earth,854.0
2020-08-24 06:00:00,Earth,874.0
2020-08-24 07:00:00,Earth,870.0
2020-08-24 08:00:00,Earth,883.0
2020-08-24 09:00:00,Earth,884.0
2020-08-24 10:00:00,Earth,1096.0
2020-08-24 11:00:00,Earth,1015.0
2020-08-24 12:00:00,Earth,985.0
2020-08-24 13:00:00,Earth,1027.0
2020-08-24 14:00:00,Earth,1144.0
2020-08-24 15:00:00,Earth,1071.0
2020-08-24 16:00:00,Earth,1137.0
2020-08-24 17:00:00,Earth,1205.0
2020-08-24 18:00:00,Earth,1014.0
2020-08-24 19:00:00,Earth,1055.0
2020-08-24 20:00:00,Earth,1037.0
2020-08-24 21:00:00,Earth,1057.0
2020-08-24 22:00:00,Earth,1124.0
2020-08-24 23:00:00,Earth,1266.0
2020-08-25 00:00:00,Earth,1133.0
2020-08-25 01:00:00,Earth,1014.0
2020-08-25 02:00:00,Earth,989.0
2020-08-25 03:00:00,Earth,919.0
2020-08-25 04:00:00,Earth,969.0
2020-08-25 05:00:00,Earth,1020.0
2020-08-25 06:00:00,Earth,953.0
2020-08-25 07:00:00,Earth,942.0
