source_row,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
17347,62.56194444444444,62.59533110335467,1,1,0.026944444444444444,62.56194444444444,86.58888888888889
17348,62.562222222222225,73.06318693038588,1,8,67.79777777777778,62.562222222222225,95.03694444444444
17349,62.591944444444444,62.62464271863487,1,1,0.02638888888888889,62.591944444444444,86.61833333333334
17350,62.617222222222225,62.716349621873185,1,1,0.08,62.617222222222225,86.69722222222222
17351,62.617222222222225,62.89360868722125,1,1,0.22305555555555556,62.617222222222225,86.84027777777777
17352,62.62833333333333,62.6451987589684,1,1,0.01361111111111111,62.62833333333333,86.64194444444445
17353,62.65277777777778,62.683410897808805,1,1,0.024722222222222222,62.65277777777778,86.6775
17355,62.71194444444444,62.74464271863487,1,1,0.02638888888888889,62.71194444444444,86.73833333333333
17360,62.731944444444444,62.748809870079505,1,1,0.01361111111111111,62.731944444444444,86.74555555555555
17361,62.76166666666666,78.0231559045957,1,16,197.06666666666666,62.76166666666666,99.07833333333333
17362,62.765,62.794256350591425,1,1,0.02361111111111111,62.765,86.78861111111111
17365,62.780277777777776,62.79714320341284,1,1,0.01361111111111111,62.780277777777776,86.79388888888889
17366,62.785555555555554,73.35845646693814,1,8,68.26222222222222,62.785555555555554,95.31833333333333
17367,62.80888888888889,73.59966356408765,1,8,69.66888888888889,62.80888888888889,95.5175
17368,62.86055555555556,62.89394221446578,1,1,0.026944444444444444,62.86055555555556,86.8875
17371,62.925555555555555,62.95756544502618,1,1,0.025833333333333333,62.925555555555555,86.95138888888889
17373,63.01,63.0526798526275,1,1,0.034444444444444444,63.01,87.04444444444445
17375,63.03916666666667,63.06326013185961,1,1,0.019444444444444445,63.03916666666667,87.0586111111111
17378,63.10777777777778,63.17283013379872,1,8,0.42,63.10777777777778,87.16027777777778
17379,63.11055555555556,63.14256544502618,1,1,0.025833333333333333,63.11055555555556,87.13638888888889
17380,63.111111111111114,63.16790285049447,1,8,0.36666666666666664,63.111111111111114,87.15694444444445
17381,63.12444444444444,63.21186930385883,1,8,0.5644444444444444,63.12444444444444,87.2275
17382,63.14194444444445,63.17842883459376,1,1,0.029444444444444443,63.14194444444445,87.17138888888888
17383,63.172777777777775,63.20926216792709,1,1,0.029444444444444443,63.172777777777775,87.20222222222222
17384,63.19166666666667,63.53310548768663,1,1,0.27555555555555555,63.19166666666667,87.46722222222222
17385,63.19861111111111,63.28259404692651,1,8,0.5422222222222223,63.19861111111111,87.26638888888888
17386,63.20305555555556,63.26156825673842,1,8,0.37777777777777777,63.20305555555556,87.27472222222222
17387,63.21194444444444,63.245331103354665,1,1,0.026944444444444444,63.21194444444444,87.2388888888889
17389,63.235,63.29661043242195,1,8,0.3977777777777778,63.235,87.31611111111111
